"Source:<All>"

"Created: Month","F2F_CC","Created at location","Service","Enquiry Type","Total contact","Postcode trunc"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"OL14"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"OL12"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"N4 4"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"N21 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"ML8 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"ML11"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"MK13"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"ME15"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"M9 5"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"M8 8"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"M7 3"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"M50 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"M5 4"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"M3 7"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"M25 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",14,"LS3 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",19,"LS29"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",8,"LS24"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",16,"LS23"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"S2 3"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"S2 2"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"S14 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"S12 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"S10 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"RM17"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"RG41"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"RG1 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"PR8 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"PR4 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"PR25"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"PR2 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"PO14"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"PE27"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"PE12"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"OX13"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"NG7 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NG5 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"NG34"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NG32"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"NG24"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NG23"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NG18"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NG12"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NE31"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NE15"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NE12"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"UB1 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"TW17"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"TW1 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"TS8 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"TS3 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"TS29"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",4,"TS18"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",3,"TS17"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"TS14"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"M16 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"M15 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"M14 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"M13 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"M12 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"LU 7"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",232,"LS8 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",27,"LS5 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",159,"LS7 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"WF14"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",15,"WF13"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",12,"WF12"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",14,"WF11"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",34,"WF10"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"OL11"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NW9 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NR26"
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NP1 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",2,"NN3 "
"Apr","CC","Contact Centre","Legal Licensing & Registration","Registrars",1,"NG8 "
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Arts & Events",1,"LS13"
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Arts & Events",1,"L15 "
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Arts & Events",5," NFA"
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Arts & Events",1,"LS4 "
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Arts & Events",1,"LS7 "
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Arts & Events",1,"WF10"
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Arts & Events",1,"WF17"
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Customer Relations",1,"CB7 "
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Customer Relations",1,"LS15"
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Customer Relations",1,"BD4 "
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Customer Relations",2," NFA"
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Customer Relations",1,"LS27"
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Customer Relations",3,"LS8 "
"Apr","CC","Contact Centre","Libraries Arts & Heritage","Heritage",1,"LS8 "
"Apr","CC","Contact Centre","Partners and Other Agencies","Central Government",2," NFA"
"Apr","CC","Contact Centre","Partners and Other Agencies","Central Government",2,"LS6 "
"Apr","CC","Contact Centre","Partners and Other Agencies","Central Government",1,"LS13"
"Apr","CC","Contact Centre","Partners and Other Agencies","Energy Efficiency Advice",1,"LS14"
"Apr","CC","Contact Centre","Partners and Other Agencies","Health",1," NFA"
"Apr","CC","Contact Centre","Partners and Other Agencies","Housing",1,"LS15"
"Apr","CC","Contact Centre","Partners and Other Agencies","Metro",1,"LS11"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Building Control Services",1," NFA"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Building Control Services",1,"LS6 "
"Apr","CC","Contact Centre","Planning & Sustainable Development","Building Control Services",1,"LS19"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Building Control Services",1,"LS21"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Customer Relations",1,"LS25"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Customer Relations",2,"LS13"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Customer Relations",1," NFA"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Customer Relations",1,"LS23"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Customer Relations",1," E4 "
"Apr","CC","Contact Centre","Planning & Sustainable Development","Planning Policy",1,"NULL"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Planning Services",1,"LS26"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Planning Services",2,"LS28"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Planning Services",1,"LS6 "
"Apr","CC","Contact Centre","Planning & Sustainable Development","Planning Services",1,"WF13"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Planning Services",1,"LS17"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Planning Services",2,"LS11"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Planning Services",12," NFA"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Planning Services",1,"YO1 "
"Apr","CC","Contact Centre","Planning & Sustainable Development","Planning Services",1,"LS18"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Reception",2," NFA"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Sustainable Development",1,"LS28"
"Apr","CC","Contact Centre","Planning & Sustainable Development","Sustainable Development",1," NFA"
"Apr","CC","Contact Centre","Planning Policy & Improvement","Chief Executive",1,"TS24"
"Apr","CC","Contact Centre","Planning Policy & Improvement","Reception",1,"LS12"
"Apr","CC","Contact Centre","Planning Policy & Improvement","Reception",1," NFA"
"Apr","CC","Contact Centre","Procurement Unit","Customer Relations",3," NFA"
"Apr","CC","Contact Centre","Procurement Unit","Customer Relations",1,"LS16"
"Apr","CC","Contact Centre","Procurement Unit","Functions",1,"BD20"
"Apr","CC","Contact Centre","Procurement Unit","Functions",14," NFA"
"Apr","CC","Contact Centre","Procurement Unit","Functions",1,"SK15"
"Apr","CC","Contact Centre","Procurement Unit","Functions",1,"NP23"
"Apr","CC","Contact Centre","Procurement Unit","Reception",1," NFA"
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"LS28"
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"LS22"
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"LS19"
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"LS17"
"Apr","CC","Contact Centre","Recreation","Customer Relations",2,"LS14"
"Apr","CC","Contact Centre","Recreation","Customer Relations",2,"LS12"
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"LS11"
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"BD11"
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"BD22"
"Apr","CC","Contact Centre","Recreation","Customer Relations",4," NFA"
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"YO8 "
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"WF1 "
"Apr","CC","Contact Centre","Recreation","Customer Relations",2,"WF3 "
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"WF15"
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"LS9 "
"Apr","CC","Contact Centre","Recreation","Customer Relations",2,"LS8 "
"Apr","CC","Contact Centre","Recreation","Customer Relations",2,"LS7 "
"Apr","CC","Contact Centre","Recreation","Customer Relations",1,"LS29"
"Apr","CC","Contact Centre","Recreation","Customer Relations",2,"LS27"
"Apr","CC","Contact Centre","Recreation","Parks",3,"LS13"
"Apr","CC","Contact Centre","Recreation","Parks",9," NFA"
"Apr","CC","Contact Centre","Recreation","Parks",1,"WF15"
"Apr","CC","Contact Centre","Recreation","Parks",1,"WF3 "
"Apr","CC","Contact Centre","Recreation","Parks",1,"LS8 "
"Apr","CC","Contact Centre","Recreation","Parks",1,"LS28"
"Apr","CC","Contact Centre","Recreation","Parks",2,"LS27"
"Apr","CC","Contact Centre","Recreation","Parks",1,"LS3 "
"Apr","CC","Contact Centre","Recreation","Sport and Active Recreation",1,"LS8 "
"Apr","CC","Contact Centre","Recreation","Sport and Active Recreation",4," NFA"
"Apr","CC","Contact Centre","Recreation","Sport and Active Recreation",1,"LS10"
"Apr","CC","Contact Centre","Recreation","Sport and Active Recreation",1,"LS15"
"Apr","CC","Contact Centre","Recreation","Sport and Active Recreation",1,"LS23"
"Apr","CC","Contact Centre","Recreation","Sport and Active Recreation",1,"LS11"
"Apr","CC","Contact Centre","Recreation","Streetscape",1,"LS28"
"Apr","CC","Contact Centre","Recycling & Waste","Bring Site",1,"NULL"
"Apr","CC","Contact Centre","Recycling & Waste","Customer Relations",1,"LS17"
"Apr","CC","Contact Centre","Recycling & Waste","Customer Relations",1,"LS7 "
"Apr","CC","Contact Centre","Recycling & Waste","Customer Relations",1,"LS18"
"Apr","CC","Contact Centre","Recycling & Waste","General",1,"LS9 "
"Apr","CC","Contact Centre","Recycling & Waste","HWSS",1,"LS25"
"Apr","CC","Contact Centre","Recycling & Waste","HWSS",24," NFA"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",2,"LS5 "
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",1,"LS7 "
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",10,"LS27"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",4,"LS20"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",11,"LS8 "
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",5,"LS9 "
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",2,"WF10"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",9,"WF3 "
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",12," NFA"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",4,"LS4 "
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",23,"LS28"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",6,"LS6 "
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",2,"LS22"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",15,"LS19"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",5,"LS21"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",12,"LS17"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",20,"LS16"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",8,"LS18"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",10,"LS15"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",7,"LS26"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",3,"LS14"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",7,"LS13"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",7,"LS10"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",3,"LS25"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",8,"LS12"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",11,"LS23"
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",1,"BD3 "
"Apr","CC","Contact Centre","Recycling & Waste","Information and Advice",2,"BD11"
"Apr","CC","Contact Centre","Regeneration Services","Customer Relations",1,"LS14"
"Apr","CC","Contact Centre","Resources & Strategy","Home Ownership Team",1,"LS20"
"Apr","CC","Contact Centre","Resources & Strategy","Home Ownership Team",1,"IG4 "
"Apr","CC","Contact Centre","Resources & Strategy","Home Ownership Team",1," NFA"
"Apr","CC","Contact Centre","Resources & Strategy","Reception",1,"BD4 "
